Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Month,Months
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,interested,25-10-2020 00:27,photo,studying,positive,30,10,October
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,21-05-2021 20:18,photo,studying,positive,45,5,May
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,want,30-10-2020 13:47,photo,studying,positive,70,10,October
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,peeking,21-01-2021 05:54,photo,studying,neutral,35,1,January
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,super love,05-01-2021 20:44,photo,studying,positive,75,1,January
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,interested,13-08-2020 20:02,photo,studying,positive,30,8,August
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,15-07-2020 15:01,photo,studying,positive,45,7,July
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,indifferent,22-06-2020 14:45,photo,studying,neutral,20,6,June
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,cherish,21-01-2021 18:58,photo,studying,positive,70,1,January
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,adore,15-01-2021 08:41,photo,studying,positive,72,1,January
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,06-02-2021 07:46,photo,studying,negative,5,2,February
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,worried,31-10-2020 10:43,photo,studying,negative,12,10,October
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,heart,05-05-2021 20:04,photo,studying,positive,60,5,May
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,worried,09-01-2021 13:12,photo,studying,negative,12,1,January
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,like,18-09-2020 16:18,photo,studying,positive,50,9,September
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,30-06-2020 08:59,photo,studying,positive,45,6,June
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,03-11-2020 08:52,photo,studying,negative,5,11,November
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,heart,28-07-2020 21:12,photo,studying,positive,60,7,July
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,adore,22-07-2020 19:09,photo,studying,positive,72,7,July
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,interested,28-08-2020 00:54,photo,studying,positive,30,8,August
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,peeking,23-12-2020 22:36,photo,studying,neutral,35,12,December
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,29-07-2020 12:25,photo,studying,positive,45,7,July
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,scared,17-11-2020 14:57,photo,studying,negative,15,11,November
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,26-09-2020 05:47,photo,studying,negative,5,9,September
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,09-08-2020 23:20,photo,studying,positive,45,8,August
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,interested,01-10-2020 00:47,photo,studying,positive,30,10,October
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,peeking,12-10-2020 19:06,video,dogs,neutral,35,10,October
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,worried,18-02-2021 08:45,video,dogs,negative,12,2,February
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,love,07-09-2020 05:58,video,dogs,positive,65,9,September
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,intrigued,01-06-2021 10:36,video,dogs,positive,45,6,June
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,love,13-09-2020 22:26,video,dogs,positive,65,9,September
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,want,01-05-2021 20:41,video,dogs,positive,70,5,May
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,interested,08-11-2020 16:28,video,dogs,positive,30,11,November
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,hate,24-01-2021 08:57,video,dogs,negative,5,1,January
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,intrigued,17-11-2020 13:22,video,dogs,positive,45,11,November
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,super love,17-03-2021 10:46,video,dogs,positive,75,3,March
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,like,26-01-2021 21:53,video,dogs,positive,50,1,January
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,hate,11-06-2021 01:05,video,dogs,negative,5,6,June
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,dislike,27-09-2020 17:31,video,dogs,negative,10,9,September
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,dislike,18-11-2020 10:54,video,dogs,negative,10,11,November
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,dislike,21-01-2021 04:09,video,dogs,negative,10,1,January
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,adore,26-04-2021 20:11,video,dogs,positive,72,4,April
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,cherish,07-06-2021 20:02,video,dogs,positive,70,6,June
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,peeking,23-04-2021 01:00,video,dogs,neutral,35,4,April
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,love,20-08-2020 17:23,video,dogs,positive,65,8,August
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,worried,13-08-2020 14:02,video,dogs,negative,12,8,August
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,indifferent,24-09-2020 10:42,video,dogs,neutral,20,9,September
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,adore,08-11-2020 18:19,video,dogs,positive,72,11,November
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,peeking,02-06-2021 21:20,video,dogs,neutral,35,6,June
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,heart,29-06-2020 10:21,video,dogs,positive,60,6,June
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,want,22-08-2020 14:48,video,dogs,positive,70,8,August
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,interested,14-07-2020 23:18,video,dogs,positive,30,7,July
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,scared,20-06-2020 00:19,video,dogs,negative,15,6,June
c4f59a1e-3198-4968-b062-9e9fcc41403f,peeking,08-07-2020 04:01,GIF,veganism,neutral,35,7,July
c4f59a1e-3198-4968-b062-9e9fcc41403f,indifferent,18-03-2021 10:11,GIF,veganism,neutral,20,3,March
c4f59a1e-3198-4968-b062-9e9fcc41403f,dislike,10-12-2020 12:27,GIF,veganism,negative,10,12,December
c4f59a1e-3198-4968-b062-9e9fcc41403f,indifferent,10-10-2020 07:56,GIF,veganism,neutral,20,10,October
9d94f180-947c-40f5-aa05-f1958759b7fc,interested,29-08-2020 18:49,video,science,positive,30,8,August
9d94f180-947c-40f5-aa05-f1958759b7fc,dislike,13-08-2020 10:11,video,science,negative,10,8,August
9d94f180-947c-40f5-aa05-f1958759b7fc,heart,05-03-2021 18:23,video,science,positive,60,3,March
9d94f180-947c-40f5-aa05-f1958759b7fc,super love,14-12-2020 15:24,video,science,positive,75,12,December
9d94f180-947c-40f5-aa05-f1958759b7fc,heart,01-07-2020 13:15,video,science,positive,60,7,July
9d94f180-947c-40f5-aa05-f1958759b7fc,love,06-08-2020 03:11,video,science,positive,65,8,August
9d94f180-947c-40f5-aa05-f1958759b7fc,want,09-02-2021 10:52,video,science,positive,70,2,February
9d94f180-947c-40f5-aa05-f1958759b7fc,intrigued,18-05-2021 17:37,video,science,positive,45,5,May
9d94f180-947c-40f5-aa05-f1958759b7fc,love,27-03-2021 11:27,video,science,positive,65,3,March
9d94f180-947c-40f5-aa05-f1958759b7fc,adore,03-09-2020 00:18,video,science,positive,72,9,September
9d94f180-947c-40f5-aa05-f1958759b7fc,scared,22-06-2020 23:09,video,science,negative,15,6,June
9d94f180-947c-40f5-aa05-f1958759b7fc,dislike,05-06-2021 21:46,video,science,negative,10,6,June
9d94f180-947c-40f5-aa05-f1958759b7fc,worried,17-05-2021 13:17,video,science,negative,12,5,May
9d94f180-947c-40f5-aa05-f1958759b7fc,intrigued,18-07-2020 21:53,video,science,positive,45,7,July
9d94f180-947c-40f5-aa05-f1958759b7fc,want,24-03-2021 06:13,video,science,positive,70,3,March
9d94f180-947c-40f5-aa05-f1958759b7fc,peeking,15-12-2020 08:26,video,science,neutral,35,12,December
9d94f180-947c-40f5-aa05-f1958759b7fc,interested,13-12-2020 00:17,video,science,positive,30,12,December
9d94f180-947c-40f5-aa05-f1958759b7fc,like,18-10-2020 18:57,video,science,positive,50,10,October
9d94f180-947c-40f5-aa05-f1958759b7fc,interested,17-10-2020 05:17,video,science,positive,30,10,October
9d94f180-947c-40f5-aa05-f1958759b7fc,interested,11-12-2020 15:14,video,science,positive,30,12,December
9d94f180-947c-40f5-aa05-f1958759b7fc,heart,03-11-2020 01:23,video,science,positive,60,11,November
9d94f180-947c-40f5-aa05-f1958759b7fc,cherish,28-01-2021 16:30,video,science,positive,70,1,January
9d94f180-947c-40f5-aa05-f1958759b7fc,peeking,01-12-2020 03:53,video,science,neutral,35,12,December
9d94f180-947c-40f5-aa05-f1958759b7fc,love,08-09-2020 13:09,video,science,positive,65,9,September
9d94f180-947c-40f5-aa05-f1958759b7fc,disgust,13-03-2021 14:46,video,science,negative,0,3,March
9d94f180-947c-40f5-aa05-f1958759b7fc,indifferent,24-02-2021 03:36,video,science,neutral,20,2,February
9d94f180-947c-40f5-aa05-f1958759b7fc,hate,07-06-2021 00:11,video,science,negative,5,6,June
9d94f180-947c-40f5-aa05-f1958759b7fc,worried,15-03-2021 00:47,video,science,negative,12,3,March
9d94f180-947c-40f5-aa05-f1958759b7fc,like,12-07-2020 14:52,video,science,positive,50,7,July
9d94f180-947c-40f5-aa05-f1958759b7fc,want,18-08-2020 18:17,video,science,positive,70,8,August
9d94f180-947c-40f5-aa05-f1958759b7fc,super love,03-10-2020 12:44,video,science,positive,75,10,October
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,super love,06-03-2021 19:03,GIF,cooking,positive,75,3,March
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,scared,17-03-2021 19:09,GIF,cooking,negative,15,3,March
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,heart,26-09-2020 11:58,GIF,cooking,positive,60,9,September
6ef45d36-cd14-428c-b5cf-ad2f06371c6e,heart,25-10-2020 18:16,GIF,cooking,positive,60,10,October
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,like,14-03-2021 21:28,photo,culture,positive,50,3,March
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,hate,27-04-2021 23:16,photo,culture,negative,5,4,April
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,interested,24-01-2021 09:03,photo,culture,positive,30,1,January
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,intrigued,13-10-2020 16:04,photo,culture,positive,45,10,October
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,want,06-10-2020 04:23,photo,culture,positive,70,10,October
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,like,21-09-2020 00:55,photo,culture,positive,50,9,September
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,disgust,06-05-2021 04:52,photo,culture,negative,0,5,May
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,indifferent,18-12-2020 07:48,photo,culture,neutral,20,12,December
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,worried,09-01-2021 11:07,photo,culture,negative,12,1,January
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,heart,13-11-2020 20:26,photo,culture,positive,60,11,November
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,like,01-09-2020 11:27,photo,culture,positive,50,9,September
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,interested,08-11-2020 21:24,photo,culture,positive,30,11,November
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,disgust,18-03-2021 15:44,photo,culture,negative,0,3,March
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,interested,13-12-2020 16:15,photo,culture,positive,30,12,December
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,want,09-10-2020 04:38,photo,culture,positive,70,10,October
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,love,19-06-2020 10:15,photo,culture,positive,65,6,June
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,dislike,18-04-2021 23:51,photo,culture,negative,10,4,April
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,worried,09-07-2020 14:04,photo,culture,negative,12,7,July
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,cherish,28-03-2021 08:14,photo,culture,positive,70,3,March
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,cherish,22-12-2020 19:09,photo,culture,positive,70,12,December
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,hate,01-12-2020 01:10,photo,culture,negative,5,12,December
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,worried,21-01-2021 15:42,photo,culture,negative,12,1,January
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,want,04-04-2021 14:57,photo,culture,positive,70,4,April
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,interested,31-12-2020 00:14,photo,culture,positive,30,12,December
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,worried,25-05-2021 18:19,photo,culture,negative,12,5,May
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,cherish,24-11-2020 06:08,photo,culture,positive,70,11,November
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,24-09-2020 07:22,GIF,culture,positive,45,9,September
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,super love,11-02-2021 13:31,GIF,culture,positive,75,2,February
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,adore,31-12-2020 04:28,GIF,culture,positive,72,12,December
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,super love,11-12-2020 05:31,GIF,culture,positive,75,12,December
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,love,07-06-2021 23:22,GIF,culture,positive,65,6,June
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,22-06-2020 14:25,GIF,culture,positive,45,6,June
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,28-03-2021 19:36,GIF,culture,positive,45,3,March
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,scared,26-08-2020 03:01,GIF,culture,negative,15,8,August
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,disgust,31-10-2020 11:07,GIF,culture,negative,0,10,October
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,love,25-05-2021 01:12,GIF,culture,positive,65,5,May
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,adore,04-02-2021 14:22,GIF,culture,positive,72,2,February
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,want,27-04-2021 01:13,GIF,culture,positive,70,4,April
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,like,26-08-2020 03:47,GIF,culture,positive,50,8,August
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,scared,16-09-2020 03:10,GIF,culture,negative,15,9,September
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,like,26-01-2021 05:26,GIF,culture,positive,50,1,January
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,hate,01-08-2020 23:19,GIF,culture,negative,5,8,August
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,worried,12-11-2020 18:29,GIF,culture,negative,12,11,November
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,disgust,26-02-2021 18:46,GIF,culture,negative,0,2,February
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,love,12-11-2020 18:23,GIF,culture,positive,65,11,November
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,interested,29-04-2021 21:23,GIF,culture,positive,30,4,April
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,indifferent,01-11-2020 00:30,GIF,culture,neutral,20,11,November
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,disgust,22-01-2021 03:45,GIF,culture,negative,0,1,January
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,scared,15-03-2021 23:08,GIF,culture,negative,15,3,March
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,cherish,14-02-2021 03:51,GIF,culture,positive,70,2,February
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,super love,19-04-2021 17:03,GIF,culture,positive,75,4,April
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,hate,03-08-2020 17:30,GIF,culture,negative,5,8,August
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,hate,13-02-2021 02:50,GIF,culture,negative,5,2,February
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,intrigued,06-03-2021 19:38,GIF,culture,positive,45,3,March
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,dislike,19-04-2021 12:36,GIF,culture,negative,10,4,April
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,interested,21-01-2021 14:51,GIF,culture,positive,30,1,January
fada6910-2cc5-4600-808c-1e6066f795a6,cherish,17-01-2021 23:29,GIF,technology,positive,70,1,January
fada6910-2cc5-4600-808c-1e6066f795a6,cherish,11-07-2020 07:08,GIF,technology,positive,70,7,July
fada6910-2cc5-4600-808c-1e6066f795a6,peeking,02-02-2021 10:34,GIF,technology,neutral,35,2,February
fada6910-2cc5-4600-808c-1e6066f795a6,dislike,02-05-2021 20:50,GIF,technology,negative,10,5,May
fada6910-2cc5-4600-808c-1e6066f795a6,love,13-07-2020 05:06,GIF,technology,positive,65,7,July
fada6910-2cc5-4600-808c-1e6066f795a6,interested,15-08-2020 16:16,GIF,technology,positive,30,8,August
fada6910-2cc5-4600-808c-1e6066f795a6,worried,22-05-2021 01:25,GIF,technology,negative,12,5,May
fada6910-2cc5-4600-808c-1e6066f795a6,intrigued,12-03-2021 07:19,GIF,technology,positive,45,3,March
fada6910-2cc5-4600-808c-1e6066f795a6,worried,11-10-2020 12:40,GIF,technology,negative,12,10,October
fada6910-2cc5-4600-808c-1e6066f795a6,want,11-06-2021 04:46,GIF,technology,positive,70,6,June
fada6910-2cc5-4600-808c-1e6066f795a6,dislike,18-12-2020 21:02,GIF,technology,negative,10,12,December
fada6910-2cc5-4600-808c-1e6066f795a6,hate,18-04-2021 14:02,GIF,technology,negative,5,4,April
fada6910-2cc5-4600-808c-1e6066f795a6,indifferent,22-02-2021 12:24,GIF,technology,neutral,20,2,February
fada6910-2cc5-4600-808c-1e6066f795a6,heart,20-04-2021 09:38,GIF,technology,positive,60,4,April
fada6910-2cc5-4600-808c-1e6066f795a6,super love,09-11-2020 18:19,GIF,technology,positive,75,11,November
fada6910-2cc5-4600-808c-1e6066f795a6,disgust,26-08-2020 19:01,GIF,technology,negative,0,8,August
fada6910-2cc5-4600-808c-1e6066f795a6,worried,21-07-2020 19:11,GIF,technology,negative,12,7,July
fada6910-2cc5-4600-808c-1e6066f795a6,interested,10-01-2021 04:14,GIF,technology,positive,30,1,January
fada6910-2cc5-4600-808c-1e6066f795a6,want,18-02-2021 11:48,GIF,technology,positive,70,2,February
fada6910-2cc5-4600-808c-1e6066f795a6,heart,11-04-2021 01:29,GIF,technology,positive,60,4,April
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,want,03-02-2021 15:43,photo,culture,positive,70,2,February
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,heart,06-10-2020 19:38,photo,culture,positive,60,10,October
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,want,22-09-2020 06:38,photo,culture,positive,70,9,September
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,indifferent,17-10-2020 17:34,photo,culture,neutral,20,10,October
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,indifferent,04-01-2021 11:48,photo,culture,neutral,20,1,January
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,want,17-02-2021 00:47,photo,culture,positive,70,2,February
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,indifferent,30-11-2020 13:45,photo,culture,neutral,20,11,November
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,disgust,27-02-2021 07:03,photo,culture,negative,0,2,February
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,disgust,27-06-2020 14:11,photo,culture,negative,0,6,June
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,indifferent,13-06-2021 21:28,photo,culture,neutral,20,6,June
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,want,16-07-2020 06:28,photo,culture,positive,70,7,July
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,intrigued,12-11-2020 16:34,photo,culture,positive,45,11,November
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,want,28-05-2021 13:07,photo,culture,positive,70,5,May
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,scared,01-05-2021 06:03,photo,culture,negative,15,5,May
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,want,20-06-2020 15:07,photo,culture,positive,70,6,June
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,worried,15-11-2020 02:23,photo,culture,negative,12,11,November
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,hate,09-04-2021 13:57,photo,culture,negative,5,4,April
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,love,25-09-2020 07:02,photo,culture,positive,65,9,September
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,peeking,06-03-2021 05:47,photo,culture,neutral,35,3,March
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,heart,20-05-2021 00:38,photo,culture,positive,60,5,May
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,want,11-01-2021 08:24,photo,culture,positive,70,1,January
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,heart,24-09-2020 06:23,photo,culture,positive,60,9,September
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,intrigued,30-10-2020 10:17,photo,culture,positive,45,10,October
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,adore,13-12-2020 07:16,photo,culture,positive,72,12,December
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,hate,08-10-2020 01:24,photo,culture,negative,5,10,October
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,love,31-12-2020 10:24,photo,culture,positive,65,12,December
1de2f0f9-61ab-43fb-9180-6870824c63c0,peeking,29-01-2021 04:59,GIF,science,neutral,35,1,January
1de2f0f9-61ab-43fb-9180-6870824c63c0,worried,24-03-2021 15:11,GIF,science,negative,12,3,March
1de2f0f9-61ab-43fb-9180-6870824c63c0,scared,09-08-2020 09:24,GIF,science,negative,15,8,August
1de2f0f9-61ab-43fb-9180-6870824c63c0,cherish,08-10-2020 22:01,GIF,science,positive,70,10,October
1de2f0f9-61ab-43fb-9180-6870824c63c0,interested,07-11-2020 08:41,GIF,science,positive,30,11,November
1de2f0f9-61ab-43fb-9180-6870824c63c0,love,13-12-2020 06:32,GIF,science,positive,65,12,December
1de2f0f9-61ab-43fb-9180-6870824c63c0,dislike,10-08-2020 21:05,GIF,science,negative,10,8,August
1de2f0f9-61ab-43fb-9180-6870824c63c0,dislike,14-10-2020 22:36,GIF,science,negative,10,10,October
1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,08-03-2021 21:50,GIF,science,negative,5,3,March
1de2f0f9-61ab-43fb-9180-6870824c63c0,disgust,10-11-2020 01:05,GIF,science,negative,0,11,November
1de2f0f9-61ab-43fb-9180-6870824c63c0,heart,02-04-2021 15:22,GIF,science,positive,60,4,April
1de2f0f9-61ab-43fb-9180-6870824c63c0,want,26-02-2021 06:54,GIF,science,positive,70,2,February
1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,08-05-2021 20:40,GIF,science,negative,5,5,May
1de2f0f9-61ab-43fb-9180-6870824c63c0,peeking,21-01-2021 07:55,GIF,science,neutral,35,1,January
1de2f0f9-61ab-43fb-9180-6870824c63c0,disgust,07-07-2020 20:10,GIF,science,negative,0,7,July
1de2f0f9-61ab-43fb-9180-6870824c63c0,intrigued,14-12-2020 07:56,GIF,science,positive,45,12,December
1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,30-12-2020 17:31,GIF,science,negative,5,12,December
1de2f0f9-61ab-43fb-9180-6870824c63c0,indifferent,17-01-2021 08:33,GIF,science,neutral,20,1,January
1de2f0f9-61ab-43fb-9180-6870824c63c0,adore,14-07-2020 13:01,GIF,science,positive,72,7,July
1de2f0f9-61ab-43fb-9180-6870824c63c0,interested,11-03-2021 09:23,GIF,science,positive,30,3,March
1de2f0f9-61ab-43fb-9180-6870824c63c0,interested,03-07-2020 15:15,GIF,science,positive,30,7,July
